,Unnamed: 0,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
409,409,644237,Gallus,sonneratii,,birds,Grey Junglefowl,Sreekumar Chirukandoth,India,"Peringassery, Theni, Tamil Nadu",10.0448,77.307,440,song,male,adult,field recording,//xeno-canto.org/644237,https://xeno-canto.org/644237/download,XC644237-gjf_20210411_064705.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644237-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644237-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644237-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644237-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644237-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644237-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644237-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,07:00,2021-04-11,2021-05-01,"['Corvus macrorhynchos', 'Orthotomus sutorius', 'Centropus sinensis', 'Pycnonotus cafer']",The call of a bird from  the plains below <https://ebird.org/checklist/S85285491>,no,no,no,,,no,,,44100
410,410,575108,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Kumbharoshi, Pratapgad",17.9306,73.5988,750,call,,,field recording,//xeno-canto.org/575108,https://xeno-canto.org/575108/download,XC575108-Junglefowl-Grey-Gallus-sonneratii-Kumbharoshi--Pratapgad-20110318-047-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575108-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575108-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575108-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575108-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC575108-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC575108-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC575108-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,18:16,2011-03-18,2020-07-12,[],One call,no,no,no,,,no,,,44100
411,411,473596,Gallus,sonneratii,,birds,Grey Junglefowl,Frank Lambert,India,"Thattekad Bird Sanctuary nr Periyar River, Ernakulam, Kerala",10.1257,76.6822,60,song,,,field recording,//xeno-canto.org/473596,https://xeno-canto.org/473596/download,XC473596-Gallus_sonneratii-FL song nr site 2 Thattekad 2Feb16 6.42am LS119674b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473596-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473596-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473596-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473596-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473596-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473596-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473596-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:05,06:42,2016-02-02,2019-05-12,[],,no,no,no,,,no,,,48000
412,412,469389,Gallus,sonneratii,,birds,Grey Junglefowl,Vivek Puliyeri,India,"Parambikulam Tiger Reserve, Palakkad, Kerala",10.4084,76.7191,500,call,,,field recording,//xeno-canto.org/469389,https://xeno-canto.org/469389/download,XC469389-Grey Junglefowl_Peruvaripallam_20161009_060523.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469389-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469389-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469389-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469389-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC469389-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC469389-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC469389-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:31,06:05,2016-10-09,2019-04-29,[],,yes,yes,no,,,no,,,48000
413,413,469387,Gallus,sonneratii,,birds,Grey Junglefowl,Vivek Puliyeri,India,"Kakkadampoyil, Malappuram, Kerala",11.3362,76.1102,650,call,,,field recording,//xeno-canto.org/469387,https://xeno-canto.org/469387/download,XC469387-Grey Junglefowl_Kakkadampoyil_20160110_063811.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469387-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469387-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469387-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC469387-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC469387-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC469387-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC469387-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:42,06:38,2016-01-10,2019-04-29,[],,yes,yes,no,,,no,,,48000
414,414,395054,Gallus,sonneratii,,birds,Grey Junglefowl,Dilip KG,India,Thattekad Bird Sanctuary,10.108,76.713,50,call,,,field recording,//xeno-canto.org/395054,https://xeno-canto.org/395054/download,XC395054-grey junglefowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC395054-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC395054-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC395054-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC395054-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/wave/XC395054-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/wave/XC395054-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/wave/XC395054-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:16,07:30,2017-11-12,2017-12-04,[],within the undergrowth,no,no,no,,,no,,,44100
415,415,362117,Gallus,sonneratii,,birds,Grey Junglefowl,Vivek Puliyeri,India,"Kakkadampoyil, Malappuram, Kerala",11.3362,76.1102,650,call,,,field recording,//xeno-canto.org/362117,https://xeno-canto.org/362117/download,XC362117-Grey Junglefowl_Kakkadampoyil_20170319_095717.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC362117-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC362117-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC362117-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC362117-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC362117-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC362117-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC362117-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,10:00,2017-03-19,2017-03-30,[],,yes,yes,no,,,no,,,48000
416,416,360481,Gallus,sonneratii,,birds,Grey Junglefowl,Bhaskar Pandeti,India,"The Valley School, Bangalore",12.8542,77.5098,800,call,,,field recording,//xeno-canto.org/360481,https://xeno-canto.org/360481/download,XC360481-AUD-20170320-WA0015.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RHYFAOLMZN/ffts/XC360481-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RHYFAOLMZN/ffts/XC360481-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RHYFAOLMZN/ffts/XC360481-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RHYFAOLMZN/ffts/XC360481-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RHYFAOLMZN/wave/XC360481-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RHYFAOLMZN/wave/XC360481-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RHYFAOLMZN/wave/XC360481-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:34,06:00,2016-03-19,2017-03-20,[],Bird sound at 15 seconds. is this a spurfowl call?,unknown,unknown,unknown,,,no,,,44100
417,417,315635,Gallus,sonneratii,,birds,Grey Junglefowl,Yogesh Patel,India,"Mumbai, Mumbai Suburban, Maharashtra",19.2239,72.8951,70,"call, song",male,,field recording,//xeno-canto.org/315635,https://xeno-canto.org/315635/download,XC315635-Grey jungle fowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC315635-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC315635-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC315635-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC315635-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC315635-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC315635-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC315635-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:03,19:00,2016-05-07,2016-05-09,[],The Bird was close in the bush but could not see it due to low light. ,no,no,no,,,no,,,44100
418,418,306331,Gallus,sonneratii,,birds,Grey Junglefowl,HARI MAVELIKARA,India,"Konni Forest, Pathanamthitta, Kerala",9.1361,77.0057,60,call,,,field recording,//xeno-canto.org/306331,https://xeno-canto.org/306331/download,XC306331-Jungle fowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FCMJBASKDM/ffts/XC306331-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FCMJBASKDM/ffts/XC306331-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FCMJBASKDM/ffts/XC306331-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FCMJBASKDM/ffts/XC306331-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FCMJBASKDM/wave/XC306331-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FCMJBASKDM/wave/XC306331-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FCMJBASKDM/wave/XC306331-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:21,10:00,2016-03-06,2016-03-08,[],Konni Forest area in Mannarappara Range-  Forest type is Moist Deceduous forest. ,yes,yes,no,,,no,,,44100
419,419,266923,Gallus,sonneratii,,birds,Grey Junglefowl,Vivek Puliyeri,India,"Aralam WLS, Kannur, Kerala",11.9676,75.772,70,call,,,field recording,//xeno-canto.org/266923,https://xeno-canto.org/266923/download,XC266923-Grey Junglefowl_AralamWLS_15Mar15_8am.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC266923-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC266923-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC266923-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC266923-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC266923-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC266923-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC266923-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,08:00,2015-03-15,2015-08-09,[],,no,no,no,,,no,,,48000
420,420,234466,Gallus,sonneratii,,birds,Grey Junglefowl,Carita Bergman ,India,"Aveda Poppal Wadi, Uttara Kannada, Karnataka",15.3314,74.3681,600,call,,,field recording,//xeno-canto.org/234466,https://xeno-canto.org/234466/download,XC234466-Gray Jungle fowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VDKNKJCTUO/ffts/XC234466-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VDKNKJCTUO/ffts/XC234466-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VDKNKJCTUO/ffts/XC234466-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VDKNKJCTUO/ffts/XC234466-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VDKNKJCTUO/wave/XC234466-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VDKNKJCTUO/wave/XC234466-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VDKNKJCTUO/wave/XC234466-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:03,07:00,2015-03-13,2015-04-06,[],iPhone4 unedited,no,no,no,,,no,,,44100
421,421,216654,Gallus,sonneratii,,birds,Grey Junglefowl,Sudipto Roy,India,"Molem National Park, Goa",15.399,74.176,100,call,,,field recording,//xeno-canto.org/216654,https://xeno-canto.org/216654/download,XC216654-GreyJungleFowl@TambdiSurla.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/ffts/XC216654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/ffts/XC216654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/ffts/XC216654-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/ffts/XC216654-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/wave/XC216654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/wave/XC216654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/wave/XC216654-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:42,18:00,2015-03-06,2015-03-12,[],"Recorded near Tambdi Surla temple. The male cock is calling here before sunset while foraging (presumably) in the denser part of the jungle. Just ""normalised"" in Soundforge. No other processing done to original sound track except conversion to MP3.",no,no,no,,,no,,,44100
422,422,207923,Gallus,sonneratii,,birds,Grey Junglefowl,Mandar Bhagat,India,"Bhagawan Mahaveer WLS,Molem, South Goa, Goa",15.3701,74.2485,160,call,,,field recording,//xeno-canto.org/207923,https://xeno-canto.org/207923/download,XC207923-Grey-Jungle Fowl 21.12.14 Dec66.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC207923-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC207923-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC207923-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC207923-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC207923-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC207923-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC207923-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:44,12:30,2014-12-21,2014-12-25,[],,yes,yes,no,,,no,,,48000
423,423,196962,Gallus,sonneratii,,birds,Grey Junglefowl,Andrew Mascarenhas,India,"Chorla Ghats, Goa",15.6506,74.1248,650,call,female,,field recording,//xeno-canto.org/196962,https://xeno-canto.org/196962/download,XC196962-Goa Chorla Ghats Grey Jungle Fowl [Female] 08-Oct-2008 E AAM.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196962-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196962-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196962-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196962-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC196962-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC196962-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC196962-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:19,18:00,2008-10-08,2014-09-28,[],,no,no,no,,,no,,,48000
424,424,196742,Gallus,sonneratii,,birds,Grey Junglefowl,Andrew Mascarenhas,India,"Paikul Village, Melauli, Goa",15.4641,74.1303,100,call,,,field recording,//xeno-canto.org/196742,https://xeno-canto.org/196742/download,XC196742-Goa Paikul Grey Jungle Fowl 07-May-2010 E AAM.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196742-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196742-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196742-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC196742-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC196742-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC196742-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC196742-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:04,08:00,2010-05-07,2014-09-26,[],,yes,yes,no,,,no,,,48000
425,425,192898,Gallus,sonneratii,,birds,Grey Junglefowl,chiefredearth,India,"Thiruvananthapuram, Thiruvananthapuram, Kerala",8.4875,76.9525,400,call,,,field recording,//xeno-canto.org/192898,https://xeno-canto.org/192898/download,XC192898-2 bird....mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/ffts/XC192898-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/ffts/XC192898-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/ffts/XC192898-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/ffts/XC192898-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/wave/XC192898-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/wave/XC192898-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/wave/XC192898-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:57,10:00,2014-05-12,2014-08-26,[],Recorded in a forest in Thiruvananthapuram district.,unknown,unknown,unknown,,,no,,,16000
426,426,190748,Gallus,sonneratii,,birds,Grey Junglefowl,Omkar Dharwadkar,India,"Sancordem VP (near  Aglote), South Goa, Goa",15.4154,74.2009,70,call,,,field recording,//xeno-canto.org/190748,https://xeno-canto.org/190748/download,XC190748-Grey Junglefowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LQEXFWNNVC/ffts/XC190748-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LQEXFWNNVC/ffts/XC190748-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LQEXFWNNVC/ffts/XC190748-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LQEXFWNNVC/ffts/XC190748-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LQEXFWNNVC/wave/XC190748-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LQEXFWNNVC/wave/XC190748-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LQEXFWNNVC/wave/XC190748-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,3:40,18:00,2013-11-10,2014-08-13,[],Two individuals calling from two directions,yes,yes,no,,,no,,,48000
427,427,107112,Gallus,sonneratii,,birds,Grey Junglefowl,vir joshi,India,vansda national park ,20.692,73.5348,?,call,,,field recording,//xeno-canto.org/107112,https://xeno-canto.org/107112/download,grey jungle fowl x.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC107112-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC107112-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC107112-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC107112-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC107112-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC107112-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC107112-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:15,6:00 am,2012-07-11,2012-08-08,[],,unknown,unknown,unknown,,,no,,,44100
428,428,431195,Gallus,sonneratii,,birds,Grey Junglefowl,Sreekumar Chirukandoth,India,"Papanasam R.F., Tirunelveli, Tamil Nadu",8.6807,77.3382,220,call,,,field recording,//xeno-canto.org/431195,https://xeno-canto.org/431195/download,XC431195-JungleFowl_20180729_064752_Segment_0.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC431195-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC431195-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC431195-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC431195-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC431195-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC431195-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC431195-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:03,07:00,2018-07-29,2018-08-18,['Leptocoma zeylonica'],The call was heard from the adjoining bushes and a hen flew across the road. The male was not seen till the end of the birding.,no,no,no,,,no,,,44100
429,429,410759,Gallus,sonneratii,,birds,Grey Junglefowl,Ed Hutchings,India,"Pagara, Hoshangabad, Madhya Pradesh",22.5033,78.4359,950,call,male,,field recording,//xeno-canto.org/410759,https://xeno-canto.org/410759/download,XC410759-Grey Junglefowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OJRESSVGNB/ffts/XC410759-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OJRESSVGNB/ffts/XC410759-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OJRESSVGNB/ffts/XC410759-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OJRESSVGNB/ffts/XC410759-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OJRESSVGNB/wave/XC410759-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OJRESSVGNB/wave/XC410759-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OJRESSVGNB/wave/XC410759-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:00,09:00,2018-03-08,2018-04-14,[],,no,no,no,,,no,,,44100
430,430,369226,Gallus,sonneratii,,birds,Grey Junglefowl,Peter Boesman,India,"Periyar Tiger Reserve--Thekkady, Idukki County, Kerala",9.5788939,77.1806878,?,call,,,field recording,//xeno-canto.org/369226,https://xeno-canto.org/369226/download,XC369226-LS104766 Grey Junglefowl contact calls C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369226-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369226-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369226-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369226-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369226-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369226-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369226-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:10,9:00,2017-04-13,2017-05-12,[],Soft contact calls.,unknown,unknown,unknown,,,no,,,44100
431,431,369225,Gallus,sonneratii,,birds,Grey Junglefowl,Peter Boesman,India,"Periyar Tiger Reserve--Thekkady, Idukki County, Kerala",9.5788939,77.1806878,,call,,,field recording,//xeno-canto.org/369225,https://xeno-canto.org/369225/download,XC369225-LS104762 Grey Junglefowl call C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369225-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369225-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369225-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369225-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369225-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369225-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369225-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:25,8:30,2017-04-13,2017-05-12,[],,unknown,unknown,unknown,,,no,,,44100
432,432,150290,Gallus,sonneratii,,birds,Grey Junglefowl,tushar takale,India,"Nagpur, Nagpur, Maharashtra",21.1958,79.041,320,call,,,field recording,//xeno-canto.org/150290,https://xeno-canto.org/150290/download,XC150290-unknown2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CWQFBTNCVL/ffts/XC150290-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CWQFBTNCVL/ffts/XC150290-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CWQFBTNCVL/ffts/XC150290-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CWQFBTNCVL/ffts/XC150290-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CWQFBTNCVL/wave/XC150290-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CWQFBTNCVL/wave/XC150290-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CWQFBTNCVL/wave/XC150290-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,1:15,07:30,2012-08-12,2013-10-11,[],call coming from dense forest area .i was unable to reach the spot.,no,no,no,,,no,,,44100
