,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
388,574335,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,song,,,field recording,//xeno-canto.org/574335,https://xeno-canto.org/574335/download,XC574335-Junglefowl-Grey-Gallus-sonneratii-Tamhini-forest--Pune-20110409-011-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574335-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574335-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574335-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574335-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574335-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574335-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574335-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:26,18:46,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
389,574331,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,call,,,field recording,//xeno-canto.org/574331,https://xeno-canto.org/574331/download,XC574331-Junglefowl-Grey-Gallus-sonneratii-Tamhini-forest--Pune-20110409-006-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574331-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574331-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574331-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574331-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574331-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574331-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574331-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:25,18:01,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
390,574328,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,call,,,field recording,//xeno-canto.org/574328,https://xeno-canto.org/574328/download,XC574328-Junglefowl-Grey-Gallus-sonneratii-Tamhini-forest--Pune-20110409-003-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574328-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574328-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574328-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574328-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574328-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574328-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574328-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,17:37,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
391,574318,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,song,,,field recording,//xeno-canto.org/574318,https://xeno-canto.org/574318/download,XC574318-Junglefowl-Grey-Gallus-sonneratii-Tamhini-20110409-000-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574318-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574318-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574318-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574318-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574318-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574318-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574318-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:09,17:35,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
392,568952,Gallus,sonneratii,,birds,Grey Junglefowl,Rajah Jayapal,India,"Anaikatti, Coimbatore, India",11.091,76.772,700,song,male,,field recording,//xeno-canto.org/568952,https://xeno-canto.org/568952/download,XC568952-Gallus sonneratii 2_Sacon_05052020.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC568952-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC568952-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC568952-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC568952-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/wave/XC568952-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/wave/XC568952-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/wave/XC568952-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:33,16:00,2020-05-05,2020-06-16,[],,no,no,no,,,no,,,44100
393,555778,Gallus,sonneratii,,birds,Grey Junglefowl,Mandar Bhagat,India,"Cotigao Wildlife Sanctuary, South Goa, Goa",15.0116,74.2364,550,"call, song, male-female","female, male",,field recording,//xeno-canto.org/555778,https://xeno-canto.org/555778/download,XC555778-Grey-jungle fowl male-female 23.07.2017 ZOOM0005.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC555778-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC555778-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC555778-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC555778-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC555778-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC555778-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC555778-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:20,08:00,2017-07-23,2020-05-09,[],,yes,yes,no,,,no,,,44100
394,507437,Gallus,sonneratii,,birds,Grey Junglefowl,Andrew Mascarenhas,India,"Bondla Wildlife Sanctuary , North Goa, Goa",15.4346,74.0985,320,call,,,field recording,//xeno-canto.org/507437,https://xeno-canto.org/507437/download,XC507437-Goa Bondla WLS Grey Jungle Fowl 13-Nov-2019 AAM E.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC507437-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC507437-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC507437-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC507437-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC507437-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC507437-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC507437-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:27,07:35,2019-11-13,2019-11-20,[],,no,no,no,,,no,,,48000
395,474089,Gallus,sonneratii,,birds,Grey Junglefowl,Frank Lambert,India,"nr Mudumalai, Mel Kamanahalli, Chamarajanagar, Karnataka",11.7013,76.6361,900,song,,,field recording,//xeno-canto.org/474089,https://xeno-canto.org/474089/download,XC474089-Gallus_sonneratii-FL X song Mudalmulai 8Feb16 7.33am LS110041a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC474089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC474089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC474089-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC474089-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC474089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC474089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC474089-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:00,07:33,2016-02-08,2019-05-14,[],,no,no,no,,,no,,,48000
396,473597,Gallus,sonneratii,,birds,Grey Junglefowl,Frank Lambert,India,"Thattekad Bird Sanctuary nr Periyar River, Ernakulam, Kerala",10.1257,76.6822,60,song,,,field recording,//xeno-canto.org/473597,https://xeno-canto.org/473597/download,XC473597-Gallus_sonneratii-FL song nr site 2 Thattekad 3Feb16 6.29am LS119802a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473597-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473597-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473597-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473597-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473597-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473597-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473597-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:10,06:29,2016-02-03,2019-05-12,[],,unknown,unknown,no,,,no,,,48000
397,465728,Gallus,sonneratii,,birds,Grey Junglefowl,Sujith Sivasasan,India,"Malabar WLS, Kakkayam, Kozhikode, Kerala",11.5983,75.9258,750,song,,,field recording,//xeno-canto.org/465728,https://xeno-canto.org/465728/download,XC465728-Grey Jungle foul.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/ffts/XC465728-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/ffts/XC465728-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/ffts/XC465728-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/ffts/XC465728-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/wave/XC465728-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/wave/XC465728-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/wave/XC465728-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,06:30,2019-03-20,2019-04-08,[],,no,no,unknown,,,no,,,44100
398,398932,Gallus,sonneratii,,birds,Grey Junglefowl,Dilip KG,India,"Ernakulam, Kerala",10.1577,76.6038,110,call,,,field recording,//xeno-canto.org/398932,https://xeno-canto.org/398932/download,XC398932-gray jungle fowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC398932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC398932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC398932-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC398932-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/wave/XC398932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/wave/XC398932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/wave/XC398932-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:52,18:30,2018-01-01,2018-01-11,[],,no,no,no,,,no,,,44100
399,369224,Gallus,sonneratii,,birds,Grey Junglefowl,Peter Boesman,India,"Idamalayer Dam Road, Idukki County, Kerala",10.1962539,76.698035,?,call,,,field recording,//xeno-canto.org/369224,https://xeno-canto.org/369224/download,XC369224-LS104478 Grey Junglefowl song A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369224-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369224-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369224-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC369224-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369224-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369224-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC369224-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:53,7:15,2017-04-10,2017-05-12,[],,unknown,unknown,unknown,,,no,,,44100
400,214029,Gallus,sonneratii,,birds,Grey Junglefowl,Pankaj Lad,India,"Khotigao, Uttara Kannada, Goa",14.9721,74.1471,110,call,,,field recording,//xeno-canto.org/214029,https://xeno-canto.org/214029/download,XC214029-Goa Cotigao WLS Grey Jungle Fowl 26-Feb-2009 E PRL09_1.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EVDAAZOHYH/ffts/XC214029-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EVDAAZOHYH/ffts/XC214029-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EVDAAZOHYH/ffts/XC214029-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EVDAAZOHYH/ffts/XC214029-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EVDAAZOHYH/wave/XC214029-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EVDAAZOHYH/wave/XC214029-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EVDAAZOHYH/wave/XC214029-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:03,07:45,2009-02-26,2015-02-20,[],,yes,yes,no,,,no,,,48000
401,209347,Gallus,sonneratii,,birds,Grey Junglefowl,Sarthak Awhad,India,"Ganeshgudi, Uttara Kannada, Karnataka",15.2843,74.5302,550,call,,,field recording,//xeno-canto.org/209347,https://xeno-canto.org/209347/download,XC209347-Grey Junglefowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PCTXEPPOZD/ffts/XC209347-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PCTXEPPOZD/ffts/XC209347-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PCTXEPPOZD/ffts/XC209347-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PCTXEPPOZD/ffts/XC209347-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PCTXEPPOZD/wave/XC209347-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PCTXEPPOZD/wave/XC209347-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PCTXEPPOZD/wave/XC209347-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:34,07:18,2015-01-02,2015-01-05,[],,no,no,no,,,no,,,44100
402,206400,Gallus,sonneratii,,birds,Grey Junglefowl,Sushant more,India,"Yekiv, Satara, Maharashtra",17.7208,73.8237,1200,call,,,field recording,//xeno-canto.org/206400,https://xeno-canto.org/206400/download,XC206400-Grey junlefowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WHMHZHCMPX/ffts/XC206400-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WHMHZHCMPX/ffts/XC206400-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WHMHZHCMPX/ffts/XC206400-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WHMHZHCMPX/ffts/XC206400-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WHMHZHCMPX/wave/XC206400-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WHMHZHCMPX/wave/XC206400-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WHMHZHCMPX/wave/XC206400-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,07:30,2014-05-12,2014-12-14,[],,no,no,no,,,no,,,48000
403,182177,Gallus,sonneratii,,birds,Grey Junglefowl,Pronoy Baidya,India,"Sancordem VP (near  Aglote), South Goa, Goa",15.4494,74.2021,110,call,,,field recording,//xeno-canto.org/182177,https://xeno-canto.org/182177/download,XC182177-Unknown_Malpon_Goa.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC182177-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC182177-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC182177-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC182177-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/wave/XC182177-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/wave/XC182177-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/wave/XC182177-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:33,09:00,2014-06-04,2014-06-17,[],"Was the recording modified significantly? No
Habitat: Thick Moist Evergreen Forest, with a few deciduous elements with lot of understory vegetation
Behavior: Bird not seen properly, just could make out flashes of brown and grey (?) The specimen was scampering around upon approach instead of flying. Looked a bit smaller than a Red Spurfowl.",yes,yes,no,,,no,,,48000
404,102072,Gallus,sonneratii,,birds,Grey Junglefowl,Rajah Jayapal,India,"Anaikatti, Coimbatore, India",11.091,76.772,600,call,,,field recording,//xeno-canto.org/102072,https://xeno-canto.org/102072/download,Gallus_sonneratii_Jayapal_25052012.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC102072-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC102072-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC102072-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC102072-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/wave/XC102072-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/wave/XC102072-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/wave/XC102072-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:20,1030,2012-05-25,2012-05-25,['Corvus culminatus'],The male was emitting this call at an interval of 2 seconds for a total of about 3 min.,unknown,unknown,unknown,,,no,,,44100
405,90621,Gallus,sonneratii,,birds,Grey Junglefowl,Ramit Singal,India,Manipal,13.347,74.789,117,song,,,field recording,//xeno-canto.org/90621,https://xeno-canto.org/90621/download,MVI_7357.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC90621-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC90621-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC90621-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC90621-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/wave/XC90621-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/wave/XC90621-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/wave/XC90621-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:38,06:15,2011-05-04,2011-12-01,['Pycnonotus jocosus'],Calls around once every 10-12 seconds.,unknown,unknown,unknown,,,no,,,44100
406,90616,Gallus,sonneratii,,birds,Grey Junglefowl,Ramit Singal,India,Manipal,13.347,74.789,117,call,,,field recording,//xeno-canto.org/90616,https://xeno-canto.org/90616/download,MVI_4821.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC90616-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC90616-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC90616-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/ffts/XC90616-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/wave/XC90616-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/wave/XC90616-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FPDBIILGCX/wave/XC90616-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:22,09:30,2010-02-28,2011-12-01,[],,unknown,unknown,unknown,,,no,,,44100
407,44885,Gallus,sonneratii,,birds,Grey Junglefowl,Sander Bot,India,"Top Slip, Indira Gandhi National Park, Coimbatore, Tamil Nadu",10.4395,76.8703,751,song,,,field recording,//xeno-canto.org/44885,https://xeno-canto.org/44885/download,GreyJunglefowl19Jan2010TopSlipTamilNaduIndia.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC44885-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC44885-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC44885-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC44885-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC44885-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC44885-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC44885-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:35,?,2010-01-19,2010-02-27,['Psilopogon viridis'],,unknown,unknown,unknown,,,no,,,44100
408,644238,Gallus,sonneratii,,birds,Grey Junglefowl,Sreekumar Chirukandoth,India,"Peringassery, Theni, Tamil Nadu",10.0448,77.307,440,song,male,adult,field recording,//xeno-canto.org/644238,https://xeno-canto.org/644238/download,XC644238-gjf_20210411_0725untitled #42.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644238-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644238-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644238-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644238-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644238-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644238-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644238-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,07:00,2021-04-11,2021-05-01,"['Pycnonotus luteolus', 'Hierococcyx varius', 'Orthotomus sutorius', 'Centropus sinensis', 'Pycnonotus cafer']",The call of a bird from  the plains below <https://ebird.org/checklist/S85285491>,no,no,no,,,no,,,44100
409,644237,Gallus,sonneratii,,birds,Grey Junglefowl,Sreekumar Chirukandoth,India,"Peringassery, Theni, Tamil Nadu",10.0448,77.307,440,song,male,adult,field recording,//xeno-canto.org/644237,https://xeno-canto.org/644237/download,XC644237-gjf_20210411_064705.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644237-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644237-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644237-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644237-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644237-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644237-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644237-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,07:00,2021-04-11,2021-05-01,"['Corvus macrorhynchos', 'Orthotomus sutorius', 'Centropus sinensis', 'Pycnonotus cafer']",The call of a bird from  the plains below <https://ebird.org/checklist/S85285491>,no,no,no,,,no,,,44100
410,575108,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Kumbharoshi, Pratapgad",17.9306,73.5988,750,call,,,field recording,//xeno-canto.org/575108,https://xeno-canto.org/575108/download,XC575108-Junglefowl-Grey-Gallus-sonneratii-Kumbharoshi--Pratapgad-20110318-047-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575108-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575108-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575108-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575108-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC575108-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC575108-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC575108-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,18:16,2011-03-18,2020-07-12,[],One call,no,no,no,,,no,,,44100
411,473596,Gallus,sonneratii,,birds,Grey Junglefowl,Frank Lambert,India,"Thattekad Bird Sanctuary nr Periyar River, Ernakulam, Kerala",10.1257,76.6822,60,song,,,field recording,//xeno-canto.org/473596,https://xeno-canto.org/473596/download,XC473596-Gallus_sonneratii-FL song nr site 2 Thattekad 2Feb16 6.42am LS119674b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473596-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473596-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473596-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473596-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473596-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473596-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473596-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:05,06:42,2016-02-02,2019-05-12,[],,no,no,no,,,no,,,48000
